ts,renewable_percent,renewable_mw,non_renewable_mw,total_mw
2026-03-30T16:00:00+02:00,43.64330667802068,32801.0,42356.0,75157.0
2026-03-30T16:15:00+02:00,43.70161107631624,32795.0,42248.0,75043.0
2026-03-30T16:30:00+02:00,42.90578734858681,31879.0,42421.0,74300.0
2026-03-30T16:45:00+02:00,42.33384811292639,31250.0,42568.0,73818.0
2026-03-30T17:00:00+02:00,41.80982139202336,30642.0,42647.0,73289.0
2026-03-30T17:15:00+02:00,41.53257122613873,30482.0,42911.0,73393.0
2026-03-30T17:30:00+02:00,41.499755740107474,30582.0,43110.0,73692.0
2026-03-30T17:45:00+02:00,41.18910213394175,30690.0,43820.0,74510.0
2026-03-30T18:00:00+02:00,40.61943704576178,30348.0,44365.0,74713.0
2026-03-30T18:15:00+02:00,39.987447586998904,29945.0,44941.0,74886.0
2026-03-30T18:30:00+02:00,38.987294568894335,29274.0,45812.0,75086.0
2026-03-30T18:45:00+02:00,38.29564294714503,28873.0,46522.0,75395.0
2026-03-30T19:00:00+02:00,38.15058044832846,29511.0,47843.0,77354.0
2026-03-30T19:15:00+02:00,37.762299978393216,29711.0,48968.0,78679.0
2026-03-30T19:30:00+02:00,37.130849613811904,29421.0,49815.0,79236.0
2026-03-30T19:45:00+02:00,36.472339244721375,28916.0,50366.0,79282.0
2026-03-30T20:00:00+02:00,36.305876728357006,28857.0,50626.0,79483.0
2026-03-30T20:15:00+02:00,36.081320643222654,28698.0,50839.0,79537.0
2026-03-30T20:30:00+02:00,35.63938117465498,28174.0,50879.0,79053.0
2026-03-30T20:45:00+02:00,34.91434922013719,27332.0,50951.0,78283.0
2026-03-30T21:00:00+02:00,34.772753615722436,27000.0,50647.0,77647.0
2026-03-30T21:15:00+02:00,34.61728074727556,26683.0,50397.0,77080.0
2026-03-30T21:30:00+02:00,34.269545715328846,26282.0,50410.0,76692.0
2026-03-30T21:45:00+02:00,33.90581572185222,25862.0,50414.0,76276.0
2026-03-30T22:00:00+02:00,33.501867962139116,25378.0,50373.0,75751.0
2026-03-30T22:15:00+02:00,33.90108520214679,25835.0,50372.0,76207.0
2026-03-30T22:30:00+02:00,34.135990405018916,25900.0,49973.0,75873.0
2026-03-30T22:45:00+02:00,34.91836975163981,26671.0,49710.0,76381.0
2026-03-30T23:00:00+02:00,34.602548942320325,26336.0,49774.0,76110.0
2026-03-30T23:15:00+02:00,34.02215000994761,25651.0,49744.0,75395.0
2026-03-30T23:30:00+02:00,33.293495192565935,24793.0,49675.0,74468.0
2026-03-30T23:45:00+02:00,32.78418451400329,24278.0,49776.0,74054.0
2026-03-31T00:00:00+02:00,32.06017094017094,23444.0,49681.0,73125.0
2026-03-31T00:15:00+02:00,32.4969696969697,24129.0,50121.0,74250.0
2026-03-31T00:30:00+02:00,31.885523726219112,23330.0,49838.0,73168.0
2026-03-31T00:45:00+02:00,30.481976395836526,21876.0,49891.0,71767.0
2026-03-31T01:00:00+02:00,29.963995386908948,21305.0,49797.0,71102.0
2026-03-31T01:15:00+02:00,29.46526778915306,20895.0,50019.0,70914.0
2026-03-31T01:30:00+02:00,28.88885751796378,20464.0,50373.0,70837.0
2026-03-31T01:45:00+02:00,28.797083839611176,20382.0,50396.0,70778.0
2026-03-31T02:00:00+02:00,28.375129799007127,19948.0,50353.0,70301.0
2026-03-31T02:15:00+02:00,27.917208279172083,19544.0,50463.0,70007.0
2026-03-31T02:30:00+02:00,27.34830552508516,18948.0,50336.0,69284.0
2026-03-31T02:45:00+02:00,26.622630254179334,18298.0,50433.0,68731.0
2026-03-31T03:00:00+02:00,26.315327056273887,17971.0,50320.0,68291.0
2026-03-31T03:15:00+02:00,25.30573569038524,17092.0,50450.0,67542.0
2026-03-31T03:30:00+02:00,25.081225428380684,16906.0,50499.0,67405.0
2026-03-31T03:45:00+02:00,24.891024591993098,16731.0,50486.0,67217.0
2026-03-31T04:00:00+02:00,24.837855527787696,16697.0,50527.0,67224.0
2026-03-31T04:15:00+02:00,25.106937228956678,16963.0,50600.0,67563.0
2026-03-31T04:30:00+02:00,25.450072188337902,17275.0,50603.0,67878.0
2026-03-31T04:45:00+02:00,25.589274975431596,17446.0,50731.0,68177.0
2026-03-31T05:00:00+02:00,25.711789121095173,17655.0,51010.0,68665.0
2026-03-31T05:15:00+02:00,25.981842587647762,18001.0,51282.0,69283.0
2026-03-31T05:30:00+02:00,25.956225331898096,18085.0,51590.0,69675.0
2026-03-31T05:45:00+02:00,26.350517219360608,18570.0,51903.0,70473.0
2026-03-31T06:00:00+02:00,27.310953718061555,19550.0,52033.0,71583.0
2026-03-31T06:15:00+02:00,28.236409347566255,20553.0,52236.0,72789.0
2026-03-31T06:30:00+02:00,28.42527474016559,20977.0,52820.0,73797.0
2026-03-31T06:45:00+02:00,28.498403413207395,21241.0,53293.0,74534.0
2026-03-31T07:00:00+02:00,29.69336875580741,22689.0,53722.0,76411.0
2026-03-31T07:15:00+02:00,30.146241893393277,23335.0,54071.0,77406.0
2026-03-31T07:30:00+02:00,31.142939851232804,24744.0,54709.0,79453.0
2026-03-31T07:45:00+02:00,31.073980266888444,24660.0,54699.0,79359.0
2026-03-31T08:00:00+02:00,31.279507484671846,24845.0,54584.0,79429.0
2026-03-31T08:15:00+02:00,31.192822622367473,24720.0,54529.0,79249.0
2026-03-31T08:30:00+02:00,31.042325331467204,24841.0,55182.0,80023.0
2026-03-31T08:45:00+02:00,31.048663468128858,24915.0,55330.0,80245.0
2026-03-31T09:00:00+02:00,31.59725219836464,25620.0,55463.0,81083.0
2026-03-31T09:15:00+02:00,31.136933520885574,25456.0,56299.0,81755.0
2026-03-31T09:30:00+02:00,31.297848408983707,25878.0,56805.0,82683.0
2026-03-31T09:45:00+02:00,31.8079727116588,26483.0,56776.0,83259.0
2026-03-31T10:00:00+02:00,31.707698978608594,26325.0,56699.0,83024.0
2026-03-31T10:15:00+02:00,31.36712302165259,25844.0,56548.0,82392.0
2026-03-31T10:30:00+02:00,31.89311834705158,26426.0,56432.0,82858.0
2026-03-31T10:45:00+02:00,31.757859108286457,26084.0,56050.0,82134.0
2026-03-31T11:00:00+02:00,32.62411347517731,26496.0,54720.0,81216.0
2026-03-31T11:15:00+02:00,33.239398321529656,26893.0,54014.0,80907.0
2026-03-31T11:30:00+02:00,33.48478762928005,26678.0,52994.0,79672.0
2026-03-31T11:45:00+02:00,34.479782724572935,27168.0,51626.0,78794.0
2026-03-31T12:00:00+02:00,34.71702421881938,27365.0,51458.0,78823.0
2026-03-31T12:15:00+02:00,34.927874949738644,27797.0,51787.0,79584.0
2026-03-31T12:30:00+02:00,34.69454140549738,27731.0,52198.0,79929.0
2026-03-31T12:45:00+02:00,34.40161306482317,27469.0,52379.0,79848.0
2026-03-31T13:00:00+02:00,34.21607510417189,27262.0,52414.0,79676.0
2026-03-31T13:15:00+02:00,34.028973125102084,27084.0,52507.0,79591.0
2026-03-31T13:30:00+02:00,33.848033911681966,26590.0,51967.0,78557.0
2026-03-31T13:45:00+02:00,33.97615437983401,26445.0,51389.0,77834.0
2026-03-31T14:00:00+02:00,34.02494433217922,26435.0,51258.0,77693.0
2026-03-31T14:15:00+02:00,34.042828324626285,26326.0,51006.0,77332.0
2026-03-31T14:30:00+02:00,33.71341400351639,26078.0,51274.0,77352.0
2026-03-31T14:45:00+02:00,33.39051554966406,25693.0,51254.0,76947.0
2026-03-31T15:00:00+02:00,33.12634563881741,25233.0,50939.0,76172.0
2026-03-31T15:15:00+02:00,33.375554975189345,25559.0,51021.0,76580.0
2026-03-31T15:30:00+02:00,32.98086407575458,25077.0,50958.0,76035.0
2026-03-31T15:45:00+02:00,32.543581616481774,24642.0,51078.0,75720.0
2026-03-31T16:00:00+02:00,31.975752731148415,24001.0,51059.0,75060.0
2026-03-31T16:15:00+02:00,32.1288421616554,23989.0,50676.0,74665.0
2026-03-31T16:30:00+02:00,31.870027411914155,23834.0,50951.0,74785.0
2026-03-31T16:45:00+02:00,31.23461414963074,23346.0,51398.0,74744.0
2026-03-31T17:00:00+02:00,30.54373522458629,22610.0,51415.0,74025.0
2026-03-31T17:15:00+02:00,30.01591815077346,22062.0,51439.0,73501.0
2026-03-31T17:30:00+02:00,29.629479377958077,21911.0,52039.0,73950.0
2026-03-31T17:45:00+02:00,29.701299052043105,21995.0,52059.0,74054.0
2026-03-31T18:00:00+02:00,29.359466558900788,21795.0,52440.0,74235.0
2026-03-31T18:15:00+02:00,29.922002684064363,22519.0,52740.0,75259.0
2026-03-31T18:30:00+02:00,29.61188244975975,22309.0,53029.0,75338.0
2026-03-31T18:45:00+02:00,30.424945386455843,23398.0,53506.0,76904.0
2026-03-31T19:00:00+02:00,30.48948883067274,23626.0,53863.0,77489.0
2026-03-31T19:15:00+02:00,30.263480313132746,23466.0,54073.0,77539.0
2026-03-31T19:30:00+02:00,29.717506886170007,23196.0,54859.0,78055.0
2026-03-31T19:45:00+02:00,29.866676795685038,23589.0,55392.0,78981.0
2026-03-31T20:00:00+02:00,29.630758678504744,23328.0,55401.0,78729.0
2026-03-31T20:15:00+02:00,29.49449990462262,23193.0,55442.0,78635.0
2026-03-31T20:30:00+02:00,29.48198542526627,23141.0,55351.0,78492.0
2026-03-31T20:45:00+02:00,29.2193166634854,22962.0,55623.0,78585.0
2026-03-31T21:00:00+02:00,28.246802873592504,22176.0,56332.0,78508.0
2026-03-31T21:15:00+02:00,28.676359611611414,22800.0,56708.0,79508.0
2026-03-31T21:30:00+02:00,27.61979555904594,21805.0,57142.0,78947.0
2026-03-31T21:45:00+02:00,27.140530775298338,21333.0,57269.0,78602.0
2026-03-31T22:00:00+02:00,26.421893635302716,20603.0,57374.0,77977.0
2026-03-31T22:15:00+02:00,26.215302330963368,20390.0,57389.0,77779.0
2026-03-31T22:30:00+02:00,25.637867551729503,19775.0,57357.0,77132.0
2026-03-31T22:45:00+02:00,25.790773128578998,19952.0,57409.0,77361.0
2026-03-31T23:00:00+02:00,25.793671344968665,19922.0,57314.0,77236.0
2026-03-31T23:15:00+02:00,27.3123117197469,20762.0,55255.0,76017.0
2026-03-31T23:30:00+02:00,27.31707317073171,20384.0,54236.0,74620.0
2026-03-31T23:45:00+02:00,27.137486573576798,20212.0,54268.0,74480.0
2026-04-01T00:00:00+02:00,27.02939000605286,20095.0,54250.0,74345.0
2026-04-01T00:15:00+02:00,27.345123171358267,20225.0,53737.0,73962.0
2026-04-01T00:30:00+02:00,27.348153865236984,19843.0,52714.0,72557.0
2026-04-01T00:45:00+02:00,25.808608441287088,18528.0,53262.0,71790.0
2026-04-01T01:00:00+02:00,25.35719337954449,17925.0,52765.0,70690.0
2026-04-01T01:15:00+02:00,25.117294362783316,17720.0,52829.0,70549.0
2026-04-01T01:30:00+02:00,24.766801008274115,17391.0,52828.0,70219.0
2026-04-01T01:45:00+02:00,25.16124388137057,17477.0,51983.0,69460.0
2026-04-01T02:00:00+02:00,25.798247271353205,17751.0,51056.0,68807.0
2026-04-01T02:15:00+02:00,27.37599952789826,18556.0,49226.0,67782.0
2026-04-01T02:30:00+02:00,27.34312297494129,18397.0,48885.0,67282.0
2026-04-01T02:45:00+02:00,26.50081615379965,17534.0,48630.0,66164.0
2026-04-01T03:00:00+02:00,25.600024506425278,16714.0,48575.0,65289.0
2026-04-01T03:15:00+02:00,24.758448487104328,15964.0,48515.0,64479.0
2026-04-01T03:30:00+02:00,24.635393056445686,15760.0,48213.0,63973.0
2026-04-01T03:45:00+02:00,24.642405902447393,15798.0,48311.0,64109.0
2026-04-01T04:00:00+02:00,24.451337365172392,15687.0,48469.0,64156.0
2026-04-01T04:15:00+02:00,24.60363149787618,15813.0,48458.0,64271.0
2026-04-01T04:30:00+02:00,24.329546694092528,15613.0,48560.0,64173.0
2026-04-01T04:45:00+02:00,24.286092220544983,15606.0,48653.0,64259.0
2026-04-01T05:00:00+02:00,24.31566006318181,15625.0,48634.0,64259.0
2026-04-01T05:15:00+02:00,24.736581899082285,16011.0,48715.0,64726.0
2026-04-01T05:30:00+02:00,24.988111126451592,16289.0,48898.0,65187.0
2026-04-01T05:45:00+02:00,25.830834014965614,17053.0,48965.0,66018.0
2026-04-01T06:00:00+02:00,26.97414499664705,18101.0,49004.0,67105.0
2026-04-01T06:15:00+02:00,28.19797584449345,19308.0,49165.0,68473.0
2026-04-01T06:30:00+02:00,29.082428332435423,20513.0,50021.0,70534.0
2026-04-01T06:45:00+02:00,29.103922918100483,21144.0,51506.0,72650.0
2026-04-01T07:00:00+02:00,28.867967484029943,21556.0,53115.0,74671.0
2026-04-01T07:15:00+02:00,28.79974034404414,22183.0,54842.0,77025.0
2026-04-01T07:30:00+02:00,28.521957726246665,22238.0,55730.0,77968.0
2026-04-01T07:45:00+02:00,29.02364993044138,22949.0,56121.0,79070.0
2026-04-01T08:00:00+02:00,29.312977099236644,23424.0,56486.0,79910.0
2026-04-01T08:15:00+02:00,29.625286897515217,23750.0,56418.0,80168.0
2026-04-01T08:30:00+02:00,29.806422681182887,23928.0,56350.0,80278.0
2026-04-01T08:45:00+02:00,30.295795034206325,24489.0,56344.0,80833.0
2026-04-01T09:00:00+02:00,30.562075355157504,24740.0,56210.0,80950.0
2026-04-01T09:15:00+02:00,30.512598814229246,24703.0,56257.0,80960.0
2026-04-01T09:30:00+02:00,30.897634313508732,25155.0,56259.0,81414.0
2026-04-01T09:45:00+02:00,31.15049013008946,25454.0,56259.0,81713.0
2026-04-01T10:00:00+02:00,31.207375754533324,25488.0,56185.0,81673.0
2026-04-01T10:15:00+02:00,31.550285140857138,25781.0,55933.0,81714.0
2026-04-01T10:30:00+02:00,32.08768937989669,25966.0,54956.0,80922.0
2026-04-01T10:45:00+02:00,31.965421053954213,25440.0,54146.0,79586.0
2026-04-01T11:00:00+02:00,32.528492389281254,25516.0,52926.0,78442.0
2026-04-01T11:15:00+02:00,32.732158544778045,25336.0,52068.0,77404.0
2026-04-01T11:30:00+02:00,33.33772895705036,25281.0,50552.0,75833.0
2026-04-01T11:45:00+02:00,33.68749833150912,25238.0,49680.0,74918.0
2026-04-01T12:00:00+02:00,33.675127173941995,25288.0,49806.0,75094.0
2026-04-01T12:15:00+02:00,33.5207037686706,25225.0,50027.0,75252.0
2026-04-01T12:30:00+02:00,33.59330137150946,25155.0,49726.0,74881.0
2026-04-01T12:45:00+02:00,33.78288245024279,25325.0,49639.0,74964.0
2026-04-01T13:00:00+02:00,33.82303750384672,25279.0,49460.0,74739.0
2026-04-01T13:15:00+02:00,33.72560082752321,25105.0,49334.0,74439.0
2026-04-01T13:30:00+02:00,33.92644838963919,25397.0,49462.0,74859.0
2026-04-01T13:45:00+02:00,33.87735849056604,25137.0,49063.0,74200.0
2026-04-01T14:00:00+02:00,34.2726755680741,25309.0,48537.0,73846.0
2026-04-01T14:15:00+02:00,33.48694316436252,24416.0,48496.0,72912.0
2026-04-01T14:30:00+02:00,33.40005446623094,24529.0,48911.0,73440.0
2026-04-01T14:45:00+02:00,33.43171633202908,24693.0,49168.0,73861.0
2026-04-01T15:00:00+02:00,33.18548830056026,24167.0,48657.0,72824.0
2026-04-01T15:15:00+02:00,33.24930470879971,24269.0,48722.0,72991.0
2026-04-01T15:30:00+02:00,33.164391400310635,24342.0,49056.0,73398.0
2026-04-01T15:45:00+02:00,33.15344585478675,24082.0,48556.0,72638.0
2026-04-01T16:00:00+02:00,32.943944636678204,23802.0,48448.0,72250.0
2026-04-01T16:15:00+02:00,33.589514856240996,24475.0,48390.0,72865.0
2026-04-01T16:30:00+02:00,33.72922589109994,24679.0,48489.0,73168.0
2026-04-01T16:45:00+02:00,33.27367841409692,24170.0,48470.0,72640.0
2026-04-01T17:00:00+02:00,32.91128696376509,23706.0,48324.0,72030.0
2026-04-01T17:15:00+02:00,32.769561935646195,23444.0,48098.0,71542.0
2026-04-01T17:30:00+02:00,32.391621333632436,23103.0,48221.0,71324.0
2026-04-01T17:45:00+02:00,32.38018413952324,23282.0,48620.0,71902.0
2026-04-01T18:00:00+02:00,32.09197290084171,23448.0,49617.0,73065.0
2026-04-01T18:15:00+02:00,31.863796894782435,23909.0,51126.0,75035.0
2026-04-01T18:30:00+02:00,30.620129742994006,23459.0,53154.0,76613.0
2026-04-01T18:45:00+02:00,30.824819017302456,24015.0,53893.0,77908.0
2026-04-01T19:00:00+02:00,30.887278562422793,24253.0,54268.0,78521.0
2026-04-01T19:15:00+02:00,31.26097646645592,24920.0,54796.0,79716.0
2026-04-01T19:30:00+02:00,31.050387693535114,24908.0,55310.0,80218.0
2026-04-01T19:45:00+02:00,30.691834877255104,24617.0,55590.0,80207.0
2026-04-01T20:00:00+02:00,30.41106396664976,24584.0,56255.0,80839.0
2026-04-01T20:15:00+02:00,30.96074443828188,25120.0,56015.0,81135.0
2026-04-01T20:30:00+02:00,30.97785181072244,25106.0,55939.0,81045.0
2026-04-01T20:45:00+02:00,30.187407980435705,24194.0,55952.0,80146.0
2026-04-01T21:00:00+02:00,29.60777158388806,23529.0,55940.0,79469.0
2026-04-01T21:15:00+02:00,29.617266909273432,23602.0,56088.0,79690.0
2026-04-01T21:30:00+02:00,28.980211943147005,23081.0,56563.0,79644.0
2026-04-01T21:45:00+02:00,28.239772125734163,22406.0,56936.0,79342.0
2026-04-01T22:00:00+02:00,27.064526056627003,21106.0,56878.0,77984.0
2026-04-01T22:15:00+02:00,26.739663427595854,20831.0,57072.0,77903.0
2026-04-01T22:30:00+02:00,26.587337167450144,20757.0,57314.0,78071.0
2026-04-01T22:45:00+02:00,26.949358438994764,21297.0,57729.0,79026.0
2026-04-01T23:00:00+02:00,26.848298311611003,21197.0,57754.0,78951.0
2026-04-01T23:15:00+02:00,26.566236556389633,20774.0,57423.0,78197.0
2026-04-01T23:30:00+02:00,26.755839850831304,20663.0,56565.0,77228.0
2026-04-01T23:45:00+02:00,26.770302657254735,20441.0,55916.0,76357.0
